,features,acc,prec,recall,f1,roc_curve,roc_auc,selection_criterion
69,['age' 'chol' 'thalach' 'trestbps'],0.7741935483870968,0.75,0.8823529411764706,0.8108108108108107,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.14285714, 0.14285714, 0.21428571, 0.21428571, 0.28571429,
       0.28571429, 0.71428571, 0.71428571, 0.78571429, 0.78571429,
       1.        ]), array([0.        , 0.05882353, 0.58823529, 0.58823529, 0.70588235,
       0.70588235, 0.76470588, 0.76470588, 0.82352941, 0.82352941,
       0.88235294, 0.88235294, 0.94117647, 0.94117647, 1.        ,
       1.        ]), array([1.99990505e+00, 9.99905052e-01, 9.82364840e-01, 9.60366631e-01,
       8.98388342e-01, 8.83590355e-01, 8.79378237e-01, 8.65238166e-01,
       8.40351386e-01, 8.15480289e-01, 7.32755966e-01, 2.50216762e-02,
       3.26951082e-03, 5.52601875e-04, 1.54889609e-04, 1.85396067e-05]))",0.865546218487395,mutual_information
70,"['age', 'ca', 'chol', 'cp']",0.8064516129032258,0.8235294117647058,0.8235294117647058,0.8235294117647058,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.14285714, 0.14285714, 0.21428571, 0.21428571, 0.28571429,
       0.28571429, 0.35714286, 0.35714286, 1.        ]), array([0.        , 0.05882353, 0.11764706, 0.17647059, 0.23529412,
       0.23529412, 0.70588235, 0.70588235, 0.88235294, 0.88235294,
       0.94117647, 0.94117647, 1.        , 1.        ]), array([1.97050268, 0.97050268, 0.96291282, 0.96264228, 0.96080641,
       0.95892608, 0.72939291, 0.71571375, 0.43072149, 0.40988366,
       0.39736807, 0.33102201, 0.29102975, 0.02161734]))",0.8508403361344538,max_entropy
71,"['age', 'ca', 'chol', 'cp']",0.7419354838709677,0.8,0.7058823529411765,0.7500000000000001,"(array([0.        , 0.07142857, 0.07142857, 0.07142857, 0.07142857,
       0.14285714, 0.14285714, 0.21428571, 0.21428571, 0.28571429,
       0.28571429, 0.64285714, 0.78571429, 1.        ]), array([0.        , 0.        , 0.05882353, 0.17647059, 0.35294118,
       0.35294118, 0.47058824, 0.47058824, 0.94117647, 0.94117647,
       1.        , 1.        , 1.        , 1.        ]), array([1.98626549, 0.98626549, 0.96828295, 0.96265412, 0.91960384,
       0.91378349, 0.87085838, 0.85216688, 0.37671342, 0.34510406,
       0.23002421, 0.06739779, 0.05657184, 0.02289686]))",0.8403361344537815,max_entropy
72,"['age', 'ca', 'chol', 'cp']",0.7419354838709677,0.7142857142857143,0.8823529411764706,0.7894736842105262,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.14285714, 0.14285714, 0.21428571, 0.21428571, 0.28571429,
       0.28571429, 0.42857143, 0.42857143, 0.5       , 0.5       ,
       1.        ]), array([0.        , 0.05882353, 0.17647059, 0.17647059, 0.23529412,
       0.23529412, 0.76470588, 0.76470588, 0.82352941, 0.82352941,
       0.88235294, 0.88235294, 0.94117647, 0.94117647, 1.        ,
       1.        ]), array([1.99737157, 0.99737157, 0.97466549, 0.97214633, 0.96848716,
       0.96438681, 0.87951081, 0.79706732, 0.7551565 , 0.72680373,
       0.71380826, 0.57418601, 0.41799915, 0.35062108, 0.34884808,
       0.01608483]))",0.8361344537815126,max_entropy
73,"['age', 'ca', 'chol', 'cp']",0.6451612903225806,0.6666666666666666,0.7058823529411765,0.6857142857142857,"(array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
       0.28571429, 0.28571429, 0.35714286, 0.35714286, 0.5       ,
       0.5       , 0.57142857, 0.57142857, 0.71428571, 0.71428571,
       1.        , 1.        ]), array([0.        , 0.05882353, 0.41176471, 0.41176471, 0.52941176,
       0.52941176, 0.64705882, 0.64705882, 0.70588235, 0.70588235,
       0.76470588, 0.76470588, 0.88235294, 0.88235294, 0.94117647,
       0.94117647, 1.        ]), array([1.9701817 , 0.9701817 , 0.90803391, 0.87958061, 0.87608769,
       0.73558405, 0.6466762 , 0.64160227, 0.61142931, 0.4986083 ,
       0.47566474, 0.44556375, 0.35968981, 0.29869152, 0.27288714,
       0.02867011, 0.00998234]))",0.73109243697479,max_entropy
74,"['age', 'ca', 'chol', 'cp']",0.6774193548387096,0.6842105263157895,0.7647058823529411,0.7222222222222222,"(array([0.        , 0.        , 0.07142857, 0.07142857, 0.14285714,
       0.14285714, 0.21428571, 0.21428571, 0.35714286, 0.35714286,
       0.64285714, 0.64285714, 0.78571429, 0.78571429, 1.        ]), array([0.        , 0.05882353, 0.05882353, 0.17647059, 0.17647059,
       0.58823529, 0.58823529, 0.70588235, 0.70588235, 0.76470588,
       0.76470588, 0.94117647, 0.94117647, 1.        , 1.        ]), array([1.9616448 , 0.9616448 , 0.95901372, 0.93787573, 0.93787172,
       0.75442151, 0.73683617, 0.68154181, 0.64510305, 0.62771077,
       0.32506165, 0.18993199, 0.04796103, 0.03310864, 0.01376717]))",0.726890756302521,max_entropy
75,"['age', 'ca', 'chol', 'cp']",0.6774193548387096,0.7692307692307693,0.5882352941176471,0.6666666666666667,"(array([0.        , 0.07142857, 0.07142857, 0.14285714, 0.14285714,
       0.28571429, 0.28571429, 0.42857143, 0.42857143, 0.57142857,
       0.57142857, 0.78571429, 0.78571429, 1.        ]), array([0.        , 0.        , 0.47058824, 0.47058824, 0.58823529,
       0.58823529, 0.64705882, 0.64705882, 0.76470588, 0.76470588,
       0.82352941, 0.82352941, 1.        , 1.        ]), array([1.96329905, 0.96329905, 0.83629469, 0.74044241, 0.53102988,
       0.46853708, 0.39982902, 0.29755536, 0.22187249, 0.21272449,
       0.11584995, 0.03584181, 0.01487488, 0.00228738]))",0.7100840336134454,max_entropy
76,"['age', 'ca', 'chol', 'cp']",0.7419354838709677,0.8461538461538461,0.6470588235294118,0.7333333333333334,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.07142857, 0.14285714, 0.14285714, 0.21428571, 0.21428571,
       0.35714286, 0.35714286, 0.35714286, 0.42857143, 0.42857143,
       0.78571429, 0.78571429, 1.        ]), array([0.        , 0.05882353, 0.11764706, 0.11764706, 0.41176471,
       0.52941176, 0.52941176, 0.64705882, 0.64705882, 0.70588235,
       0.70588235, 0.76470588, 0.88235294, 0.88235294, 0.94117647,
       0.94117647, 1.        , 1.        ]), array([1.97055498, 0.97055498, 0.95024341, 0.9456199 , 0.8903401 ,
       0.88894193, 0.84944515, 0.51800402, 0.49626578, 0.4602733 ,
       0.40229041, 0.24478533, 0.20936351, 0.2053672 , 0.14560457,
       0.03712556, 0.02945539, 0.00544985]))",0.8067226890756303,max_entropy
77,"['age', 'ca', 'chol', 'cp']",0.6129032258064516,0.6923076923076923,0.5294117647058824,0.5999999999999999,"(array([0.        , 0.        , 0.07142857, 0.07142857, 0.14285714,
       0.14285714, 0.28571429, 0.28571429, 0.35714286, 0.35714286,
       0.57142857, 0.57142857, 0.78571429, 0.78571429, 1.        ]), array([0.        , 0.05882353, 0.05882353, 0.35294118, 0.35294118,
       0.47058824, 0.47058824, 0.70588235, 0.70588235, 0.82352941,
       0.82352941, 0.94117647, 0.94117647, 1.        , 1.        ]), array([1.98674663, 0.98674663, 0.97227645, 0.93967864, 0.89847136,
       0.80907484, 0.61052359, 0.42023911, 0.41951248, 0.38259492,
       0.30513956, 0.24923158, 0.0743376 , 0.02476282, 0.00371765]))",0.7394957983193277,max_entropy
78,"['age', 'ca', 'chol', 'cp']",0.7741935483870968,0.7777777777777778,0.8235294117647058,0.7999999999999999,"(array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
       0.21428571, 0.21428571, 0.28571429, 0.28571429, 0.35714286,
       0.35714286, 0.57142857, 0.57142857, 0.64285714, 0.64285714,
       1.        ]), array([0.        , 0.05882353, 0.35294118, 0.35294118, 0.58823529,
       0.58823529, 0.76470588, 0.76470588, 0.82352941, 0.82352941,
       0.88235294, 0.88235294, 0.94117647, 0.94117647, 1.        ,
       1.        ]), array([1.98427989, 0.98427989, 0.94243471, 0.89852328, 0.82867596,
       0.82143158, 0.66902929, 0.63180627, 0.61184517, 0.38781076,
       0.3797826 , 0.32380267, 0.30948833, 0.21645159, 0.15565045,
       0.02709181]))",0.819327731092437,max_entropy
79,"['age', 'ca', 'chol', 'cp']",0.6774193548387096,0.7333333333333333,0.6470588235294118,0.6875,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.14285714, 0.14285714, 0.28571429, 0.28571429, 0.35714286,
       0.35714286, 0.42857143, 0.42857143, 1.        ]), array([0.        , 0.05882353, 0.29411765, 0.29411765, 0.41176471,
       0.41176471, 0.58823529, 0.58823529, 0.64705882, 0.64705882,
       0.94117647, 0.94117647, 1.        , 1.        ]), array([1.9632743 , 0.9632743 , 0.90890622, 0.90044212, 0.83288858,
       0.66667869, 0.61274277, 0.54370817, 0.53344463, 0.41780743,
       0.24712487, 0.23041756, 0.15530562, 0.01843574]))",0.819327731092437,max_entropy
80,['age' 'chol' 'cp' 'thalach' 'trestbps'],0.8064516129032258,0.7619047619047619,0.9411764705882353,0.8421052631578947,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.21428571, 0.21428571, 0.5       , 0.5       , 1.        ]), array([0.        , 0.05882353, 0.76470588, 0.76470588, 0.82352941,
       0.82352941, 0.94117647, 0.94117647, 1.        , 1.        ]), array([1.99908002e+00, 9.99080019e-01, 9.62739891e-01, 9.41164077e-01,
       9.28384132e-01, 8.34744780e-01, 7.47389863e-01, 2.88762906e-01,
       2.02645388e-01, 8.26275267e-04]))",0.9411764705882353,mutual_information
81,['age' 'chol' 'cp' 'thalach' 'trestbps'],0.9032258064516129,0.85,1.0,0.9189189189189189,"(array([0.        , 0.        , 0.        , 0.21428571, 0.21428571,
       1.        ]), array([0.        , 0.05882353, 0.64705882, 0.64705882, 1.        ,
       1.        ]), array([1.99559890e+00, 9.95598898e-01, 9.58189606e-01, 8.79041093e-01,
       5.31950772e-01, 4.15901375e-07]))",0.9243697478991597,mutual_information
82,['age' 'chol' 'cp' 'thalach' 'trestbps'],0.8387096774193549,0.8,0.9411764705882353,0.8648648648648648,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.21428571, 0.21428571, 0.28571429, 0.28571429, 1.        ]), array([0.        , 0.05882353, 0.35294118, 0.35294118, 0.70588235,
       0.70588235, 0.88235294, 0.88235294, 1.        , 1.        ]), array([1.99764450e+00, 9.97644495e-01, 9.91852710e-01, 9.76852842e-01,
       9.38759833e-01, 8.82644987e-01, 6.25798987e-01, 5.80615627e-01,
       3.36469622e-01, 1.38273607e-04]))",0.9033613445378151,mutual_information
83,['age' 'chol' 'cp' 'thalach' 'trestbps'],0.8709677419354839,0.8421052631578947,0.9411764705882353,0.8888888888888888,"(array([0.        , 0.07142857, 0.07142857, 0.14285714, 0.14285714,
       0.14285714, 0.14285714, 0.14285714, 0.21428571, 0.21428571,
       1.        ]), array([0.        , 0.        , 0.11764706, 0.11764706, 0.23529412,
       0.29411765, 0.41176471, 0.88235294, 0.88235294, 1.        ,
       1.        ]), array([1.99885491, 0.99885491, 0.9966153 , 0.99219618, 0.98773846,
       0.98456532, 0.97667927, 0.76971002, 0.73505931, 0.3477084 ,
       0.        ]))",0.8571428571428571,mutual_information
84,['age' 'chol' 'cp' 'thalach' 'trestbps'],0.8387096774193549,0.8333333333333334,0.8823529411764706,0.8571428571428571,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.14285714, 0.14285714, 0.21428571, 0.21428571, 0.78571429,
       0.78571429, 1.        ]), array([0.        , 0.05882353, 0.64705882, 0.64705882, 0.70588235,
       0.70588235, 0.88235294, 0.88235294, 0.94117647, 0.94117647,
       1.        , 1.        ]), array([1.99738029e+00, 9.97380294e-01, 9.40753778e-01, 9.06266555e-01,
       8.51938240e-01, 8.05916460e-01, 6.46622900e-01, 5.07934116e-01,
       3.63361847e-01, 7.45766708e-05, 5.81736003e-05, 2.92551964e-05]))",0.9117647058823529,mutual_information
85,['age' 'chol' 'cp' 'thalach' 'trestbps'],0.8387096774193549,0.875,0.8235294117647058,0.8484848484848485,"(array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
       0.28571429, 0.28571429, 1.        ]), array([0.        , 0.05882353, 0.76470588, 0.76470588, 0.82352941,
       0.82352941, 1.        , 1.        ]), array([1.99902747e+00, 9.99027468e-01, 7.46891109e-01, 6.93474480e-01,
       5.46218575e-01, 3.48308407e-01, 1.31254488e-01, 2.69905902e-05]))",0.9411764705882353,mutual_information
86,['age' 'chol' 'cp' 'thalach' 'trestbps'],0.7741935483870968,0.7777777777777778,0.8235294117647058,0.7999999999999999,"(array([0.        , 0.        , 0.07142857, 0.07142857, 0.14285714,
       0.14285714, 0.42857143, 0.42857143, 0.57142857, 0.57142857,
       0.92857143, 0.92857143, 1.        ]), array([0.        , 0.05882353, 0.05882353, 0.76470588, 0.76470588,
       0.82352941, 0.82352941, 0.88235294, 0.88235294, 0.94117647,
       0.94117647, 1.        , 1.        ]), array([1.99989431e+00, 9.99894315e-01, 9.99810682e-01, 9.04450898e-01,
       8.07152314e-01, 7.87555994e-01, 2.71358108e-01, 2.60980877e-01,
       1.85335502e-01, 1.24104524e-01, 6.92573632e-04, 1.08790080e-04,
       1.12014024e-05]))",0.8277310924369747,mutual_information
87,['age' 'chol' 'cp' 'thalach' 'trestbps'],0.967741935483871,1.0,0.9411764705882353,0.9696969696969697,"(array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.21428571, 0.21428571, 1.        ]), array([0.        , 0.05882353, 0.11764706, 0.23529412, 0.94117647,
       0.94117647, 1.        , 1.        ]), array([1.99440303, 0.99440303, 0.97755957, 0.97466619, 0.73379283,
       0.38009237, 0.32731355, 0.00276144]))",0.9873949579831932,mutual_information
88,['age' 'chol' 'cp' 'thalach' 'trestbps'],0.9032258064516129,0.8888888888888888,0.9411764705882353,0.9142857142857143,"(array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
       0.42857143, 0.42857143, 1.        ]), array([0.        , 0.05882353, 0.76470588, 0.76470588, 0.94117647,
       0.94117647, 1.        , 1.        ]), array([1.99997698e+00, 9.99976976e-01, 9.50911647e-01, 9.24931884e-01,
       7.93241338e-01, 2.24098080e-01, 9.69923144e-02, 1.12800622e-04]))",0.9495798319327731,mutual_information
89,['age' 'chol' 'cp' 'thalach' 'trestbps'],0.8709677419354839,0.8421052631578947,0.9411764705882353,0.8888888888888888,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.14285714, 0.14285714, 0.21428571, 0.21428571, 1.        ]), array([0.        , 0.05882353, 0.47058824, 0.47058824, 0.70588235,
       0.70588235, 0.82352941, 0.82352941, 1.        , 1.        ]), array([1.99998565, 0.99998565, 0.98522676, 0.96691846, 0.95442656,
       0.94017126, 0.88558868, 0.84470762, 0.41672165, 0.0039335 ]))",0.9285714285714286,mutual_information
90,"['age', 'ca', 'chol', 'cp', 'exang']",0.7096774193548387,0.75,0.7058823529411765,0.7272727272727272,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.21428571, 0.21428571, 0.28571429, 0.28571429, 0.28571429,
       0.28571429, 0.35714286, 0.35714286, 1.        ]), array([0.        , 0.05882353, 0.23529412, 0.23529412, 0.41176471,
       0.41176471, 0.52941176, 0.52941176, 0.58823529, 0.70588235,
       0.82352941, 0.82352941, 1.        , 1.        ]), array([1.99083561, 0.99083561, 0.96538779, 0.95614795, 0.92499839,
       0.85939477, 0.75147673, 0.74865927, 0.56953351, 0.56270832,
       0.48054676, 0.45588561, 0.27046531, 0.00353767]))",0.8151260504201681,max_entropy
91,"['age', 'ca', 'chol', 'cp', 'exang']",0.6774193548387096,0.7333333333333333,0.6470588235294118,0.6875,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.14285714, 0.14285714, 0.21428571, 0.21428571, 0.28571429,
       0.28571429, 1.        ]), array([0.        , 0.05882353, 0.11764706, 0.11764706, 0.23529412,
       0.23529412, 0.47058824, 0.47058824, 0.52941176, 0.52941176,
       1.        , 1.        ]), array([1.99123036, 0.99123036, 0.97326713, 0.96591615, 0.96421178,
       0.95552856, 0.85885177, 0.74693333, 0.66175133, 0.64856389,
       0.04740599, 0.00566488]))",0.8109243697478992,max_entropy
92,"['age', 'ca', 'chol', 'cp', 'exang']",0.7419354838709677,0.7647058823529411,0.7647058823529411,0.7647058823529412,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.07142857, 0.07142857, 0.21428571, 0.21428571, 0.28571429,
       0.28571429, 0.42857143, 0.42857143, 0.5       , 0.5       ,
       0.64285714, 0.64285714, 1.        ]), array([0.        , 0.05882353, 0.29411765, 0.29411765, 0.35294118,
       0.47058824, 0.64705882, 0.64705882, 0.70588235, 0.70588235,
       0.76470588, 0.76470588, 0.82352941, 0.82352941, 0.94117647,
       0.94117647, 1.        , 1.        ]), array([1.99731801, 0.99731801, 0.91390476, 0.89596019, 0.89327278,
       0.89224668, 0.84670094, 0.73159737, 0.69699326, 0.69366903,
       0.66249496, 0.36610581, 0.34672563, 0.255368  , 0.18837939,
       0.07633534, 0.06738095, 0.00356873]))",0.8235294117647058,max_entropy
93,"['age', 'ca', 'chol', 'cp', 'exang']",0.6774193548387096,0.7058823529411765,0.7058823529411765,0.7058823529411765,"(array([0.        , 0.        , 0.        , 0.21428571, 0.21428571,
       0.28571429, 0.28571429, 0.35714286, 0.35714286, 0.57142857,
       0.57142857, 0.64285714, 0.64285714, 1.        ]), array([0.        , 0.05882353, 0.52941176, 0.52941176, 0.64705882,
       0.64705882, 0.70588235, 0.70588235, 0.82352941, 0.82352941,
       0.94117647, 0.94117647, 1.        , 1.        ]), array([1.99466329, 0.99466329, 0.78928359, 0.73950363, 0.71702751,
       0.70853068, 0.67163784, 0.52205801, 0.41117764, 0.22415952,
       0.17018895, 0.14044325, 0.11422549, 0.01004749]))",0.8109243697478992,max_entropy
94,"['age', 'ca', 'chol', 'cp', 'exang']",0.7096774193548387,0.75,0.7058823529411765,0.7272727272727272,"(array([0.        , 0.        , 0.        , 0.        , 0.07142857,
       0.07142857, 0.14285714, 0.14285714, 0.28571429, 0.28571429,
       0.35714286, 0.35714286, 0.5       , 0.5       , 0.64285714,
       0.64285714, 1.        ]), array([0.        , 0.05882353, 0.17647059, 0.29411765, 0.29411765,
       0.41176471, 0.41176471, 0.64705882, 0.64705882, 0.76470588,
       0.76470588, 0.82352941, 0.82352941, 0.94117647, 0.94117647,
       1.        , 1.        ]), array([1.98230682, 0.98230682, 0.9537842 , 0.92494532, 0.92001673,
       0.85180666, 0.83277886, 0.7300552 , 0.53408508, 0.49982848,
       0.46681097, 0.42732085, 0.20022467, 0.19058154, 0.13154229,
       0.12430727, 0.02627657]))",0.8067226890756303,max_entropy
95,"['age', 'ca', 'chol', 'cp', 'exang']",0.7741935483870968,0.8125,0.7647058823529411,0.787878787878788,"(array([0.        , 0.        , 0.07142857, 0.07142857, 0.14285714,
       0.14285714, 0.21428571, 0.21428571, 0.28571429, 0.28571429,
       0.5       , 0.5       , 1.        ]), array([0.        , 0.05882353, 0.05882353, 0.47058824, 0.47058824,
       0.70588235, 0.70588235, 0.88235294, 0.88235294, 0.94117647,
       0.94117647, 1.        , 1.        ]), array([1.97266204, 0.97266204, 0.96651963, 0.90420471, 0.90373325,
       0.79193965, 0.72599072, 0.41304613, 0.35767124, 0.35524091,
       0.19304684, 0.18824852, 0.01044594]))",0.8529411764705882,max_entropy
96,"['age', 'ca', 'chol', 'cp', 'exang']",0.8064516129032258,0.8666666666666667,0.7647058823529411,0.8125,"(array([0.        , 0.        , 0.        , 0.        , 0.        ,
       0.07142857, 0.07142857, 0.14285714, 0.14285714, 0.21428571,
       0.21428571, 0.42857143, 0.42857143, 0.64285714, 0.78571429,
       0.78571429, 1.        ]), array([0.        , 0.05882353, 0.35294118, 0.47058824, 0.64705882,
       0.64705882, 0.76470588, 0.76470588, 0.82352941, 0.82352941,
       0.88235294, 0.88235294, 0.94117647, 0.94117647, 0.94117647,
       1.        , 1.        ]), array([1.98284657, 0.98284657, 0.92577162, 0.92332379, 0.88868628,
       0.87607502, 0.73508868, 0.68570878, 0.47430613, 0.35697737,
       0.32742724, 0.16651007, 0.15464304, 0.04870131, 0.03070532,
       0.02037699, 0.00343347]))",0.8991596638655461,max_entropy
97,"['age', 'ca', 'chol', 'cp', 'exang']",0.7419354838709677,0.8,0.7058823529411765,0.7500000000000001,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.21428571, 0.21428571, 0.35714286, 0.35714286, 0.57142857,
       0.57142857, 1.        ]), array([0.        , 0.05882353, 0.23529412, 0.29411765, 0.70588235,
       0.70588235, 0.88235294, 0.88235294, 0.94117647, 0.94117647,
       1.        , 1.        ]), array([1.98929927, 0.98929927, 0.95887731, 0.95797962, 0.76956989,
       0.55283945, 0.4123922 , 0.28768886, 0.25813482, 0.06104033,
       0.03601902, 0.00217772]))",0.8760504201680672,max_entropy
98,"['age', 'ca', 'chol', 'cp', 'exang']",0.7419354838709677,0.8,0.7058823529411765,0.7500000000000001,"(array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
       0.42857143, 0.42857143, 0.5       , 0.5       , 0.85714286,
       0.85714286, 1.        ]), array([0.        , 0.05882353, 0.58823529, 0.58823529, 0.70588235,
       0.70588235, 0.82352941, 0.82352941, 0.94117647, 0.94117647,
       1.        , 1.        ]), array([1.99237814, 0.99237814, 0.88917502, 0.79632809, 0.69168025,
       0.2667055 , 0.22098214, 0.18703593, 0.1248839 , 0.01466727,
       0.00935495, 0.00513309]))",0.823529411764706,max_entropy
99,"['age', 'ca', 'chol', 'cp', 'exang']",0.7096774193548387,0.7,0.8235294117647058,0.7567567567567567,"(array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
       0.21428571, 0.21428571, 0.35714286, 0.35714286, 0.42857143,
       0.42857143, 0.5       , 0.5       , 0.64285714, 0.64285714,
       1.        ]), array([0.        , 0.05882353, 0.52941176, 0.52941176, 0.64705882,
       0.70588235, 0.76470588, 0.76470588, 0.82352941, 0.82352941,
       0.88235294, 0.88235294, 0.94117647, 0.94117647, 1.        ,
       1.        ]), array([1.98095126, 0.98095126, 0.95128585, 0.78098974, 0.7422604 ,
       0.73601451, 0.63392792, 0.6099282 , 0.52042913, 0.50702687,
       0.43266745, 0.42210091, 0.24431099, 0.1511803 , 0.06212212,
       0.02144339]))",0.8466386554621849,max_entropy
100,['age' 'ca' 'chol' 'cp' 'thalach' 'trestbps'],0.7741935483870968,0.75,0.8823529411764706,0.8108108108108107,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.14285714, 0.14285714, 0.21428571, 0.21428571, 0.28571429,
       0.28571429, 0.35714286, 0.35714286, 1.        ]), array([0.        , 0.05882353, 0.52941176, 0.52941176, 0.58823529,
       0.58823529, 0.70588235, 0.70588235, 0.82352941, 0.82352941,
       0.88235294, 0.88235294, 1.        , 1.        ]), array([1.99993483e+00, 9.99934831e-01, 9.87843292e-01, 9.61406881e-01,
       9.34735695e-01, 9.33395877e-01, 8.82440650e-01, 8.53156508e-01,
       7.98781134e-01, 7.20688638e-01, 6.29220418e-01, 5.98176153e-01,
       2.25337708e-01, 7.45101273e-05]))",0.8949579831932772,mutual_information
101,['age' 'ca' 'chol' 'cp' 'thalach' 'trestbps'],0.7419354838709677,0.6956521739130435,0.9411764705882353,0.7999999999999999,"(array([0.        , 0.        , 0.        , 0.14285714, 0.14285714,
       0.21428571, 0.21428571, 0.28571429, 0.28571429, 0.35714286,
       0.35714286, 0.42857143, 0.42857143, 0.5       , 0.5       ,
       1.        ]), array([0.        , 0.05882353, 0.47058824, 0.47058824, 0.58823529,
       0.58823529, 0.64705882, 0.64705882, 0.70588235, 0.70588235,
       0.76470588, 0.76470588, 0.88235294, 0.88235294, 1.        ,
       1.        ]), array([1.99925017e+00, 9.99250171e-01, 9.83798316e-01, 9.75523640e-01,
       9.59721881e-01, 9.53294123e-01, 9.30065701e-01, 9.22789808e-01,
       9.07754524e-01, 8.94929611e-01, 8.91948372e-01, 8.71926680e-01,
       5.84868276e-01, 5.53500871e-01, 4.61480823e-01, 1.21493853e-03]))",0.8235294117647058,mutual_information
102,['age' 'ca' 'chol' 'cp' 'thalach' 'trestbps'],0.7419354838709677,0.7142857142857143,0.8823529411764706,0.7894736842105262,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.35714286, 0.35714286, 0.42857143, 0.42857143, 0.57142857,
       0.57142857, 0.71428571, 0.71428571, 1.        ]), array([0.        , 0.05882353, 0.41176471, 0.41176471, 0.70588235,
       0.70588235, 0.76470588, 0.76470588, 0.88235294, 0.88235294,
       0.94117647, 0.94117647, 1.        , 1.        ]), array([1.99836548e+00, 9.98365477e-01, 9.71676163e-01, 9.64144804e-01,
       8.42249663e-01, 6.64072928e-01, 6.44692850e-01, 6.31828197e-01,
       5.65072151e-01, 3.48095654e-01, 3.27051075e-01, 1.36003583e-01,
       7.93764816e-03, 1.58963589e-05]))",0.8319327731092437,mutual_information
103,['age' 'ca' 'chol' 'cp' 'thalach' 'trestbps'],0.7096774193548387,0.75,0.7058823529411765,0.7272727272727272,"(array([0.        , 0.07142857, 0.07142857, 0.14285714, 0.14285714,
       0.21428571, 0.21428571, 0.28571429, 0.28571429, 0.64285714,
       0.64285714, 0.71428571, 0.71428571, 0.92857143, 0.92857143,
       1.        ]), array([0.        , 0.        , 0.58823529, 0.58823529, 0.64705882,
       0.64705882, 0.70588235, 0.70588235, 0.82352941, 0.82352941,
       0.88235294, 0.88235294, 0.94117647, 0.94117647, 1.        ,
       1.        ]), array([1.99992404e+00, 9.99924039e-01, 9.72015510e-01, 9.60342231e-01,
       9.07050292e-01, 8.86125848e-01, 6.36221417e-01, 5.01474370e-01,
       2.66101880e-01, 9.05000982e-02, 5.68767048e-02, 5.35759252e-02,
       1.75012725e-02, 4.62534428e-05, 3.97883578e-05, 9.08547540e-06]))",0.76890756302521,mutual_information
104,['age' 'ca' 'chol' 'cp' 'thalach' 'trestbps'],0.7419354838709677,0.7142857142857143,0.8823529411764706,0.7894736842105262,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.14285714, 0.14285714, 0.42857143, 0.42857143, 0.64285714,
       0.64285714, 1.        ]), array([0.        , 0.05882353, 0.58823529, 0.58823529, 0.76470588,
       0.76470588, 0.82352941, 0.82352941, 0.94117647, 0.94117647,
       1.        , 1.        ]), array([1.99862194e+00, 9.98621944e-01, 9.68770567e-01, 9.39448164e-01,
       7.91927662e-01, 7.66296006e-01, 7.63913723e-01, 5.30630494e-01,
       4.04424821e-01, 3.03810733e-01, 1.64063076e-01, 1.59612841e-04]))",0.8907563025210085,mutual_information
105,['age' 'ca' 'chol' 'cp' 'thalach' 'trestbps'],0.7741935483870968,0.7777777777777778,0.8235294117647058,0.7999999999999999,"(array([0.        , 0.        , 0.        , 0.07142857, 0.07142857,
       0.14285714, 0.14285714, 0.28571429, 0.28571429, 0.35714286,
       0.35714286, 0.5       , 0.5       , 1.        ]), array([0.        , 0.05882353, 0.52941176, 0.52941176, 0.70588235,
       0.70588235, 0.82352941, 0.82352941, 0.88235294, 0.88235294,
       0.94117647, 0.94117647, 1.        , 1.        ]), array([1.99972533e+00, 9.99725332e-01, 9.74913284e-01, 9.67039298e-01,
       9.20932710e-01, 8.97197109e-01, 8.45726659e-01, 7.10976663e-01,
       3.37373718e-01, 3.35758664e-01, 2.94559177e-01, 7.30037181e-02,
       5.21924202e-02, 1.62413315e-06]))",0.9033613445378151,mutual_information
